Game,total_industry,regard,total_science,uid,ai,huid,total_stars,total_fleets,total_strength,alias,avatar,conceded,ready,total_economy,missed_turns,karma_to_give,scanning,propulsion,terraforming,research,weapons,banking,manufacturing,position,Survived,Over 10,Podium,Winner,AFK,Rank,True Alias,Played,Max Tech
Omicron Septentrionalis,0,0,0,7,1,51,0,46,0,sprawka4,32,2,1,0,0,16,3,3,3,4,3,3,3,,0,0,0,0,1,0,sprawka4,1,4
Omicron Septentrionalis,0,0,0,8,1,40,0,46,0,Mirepvarn,38,2,1,0,0,16,3,2,2,2,3,2,2,,0,0,0,0,1,0,Mirepvarn,1,3
Omicron Septentrionalis,0,0,0,11,1,17,0,46,0,Samual,38,2,1,0,0,16,8,10,10,10,13,9,9,,0,0,0,0,1,0,Samual,1,13
Omicron Septentrionalis,0,0,0,12,1,30,0,46,0,candycornman,38,2,1,0,0,16,3,2,2,4,2,1,3,,0,0,0,0,1,0,candycornman,1,4
Omicron Septentrionalis,0,0,0,13,1,24,0,46,0,Wox,34,2,1,0,0,16,5,5,6,4,9,6,6,,0,0,0,0,1,0,Wox,1,9
Omicron Septentrionalis,0,0,0,14,1,23,0,46,0,colthrax,38,2,1,0,0,16,3,1,1,2,2,1,2,,0,0,0,0,1,0,colthrax,1,3
Omicron Septentrionalis,0,0,0,16,1,31,0,46,0,Godstype,33,2,1,0,0,16,3,2,1,1,2,1,1,,0,0,0,0,1,0,Godstype,1,3
Omicron Septentrionalis,0,0,0,18,1,58,0,46,0,Bramslayer,34,2,1,0,0,16,3,3,2,3,3,2,2,,0,0,0,0,1,0,Bramslayer,1,3
Omicron Septentrionalis,0,0,0,19,1,3,0,46,0,Surref,33,2,1,0,0,16,6,6,8,6,9,6,9,,0,0,0,0,1,0,Surref,1,9
Omicron Septentrionalis,0,0,0,20,1,49,0,46,0,dn5r,33,2,1,0,0,16,5,5,5,5,5,5,5,,0,0,0,0,1,0,dn5r,1,5
Omicron Septentrionalis,0,0,0,21,1,57,0,46,0,The Darkthrone,33,2,1,0,0,16,4,3,6,4,12,4,6,,0,0,0,0,1,0,The Darkthrone,1,12
Omicron Septentrionalis,0,0,0,22,1,14,0,46,0,Avix,32,2,1,0,0,16,8,10,10,10,13,9,9,,0,0,0,0,1,0,Avix,1,13
Omicron Septentrionalis,0,0,0,25,1,2,0,46,0,Macheta,32,2,1,0,0,16,6,5,6,5,7,6,6,,0,0,0,0,1,0,Macheta,1,7
Omicron Septentrionalis,0,0,0,26,1,61,0,46,0,Maxthimus,36,2,1,0,0,16,5,5,6,5,6,5,7,,0,0,0,0,1,0,Maxthimus,1,7
Omicron Septentrionalis,0,0,0,27,1,64,0,46,0,Bling,33,2,1,0,0,16,8,4,4,5,5,4,4,,0,0,0,0,1,0,Bling,1,8
Omicron Septentrionalis,0,0,0,31,1,15,0,46,0,Kulmi,50,2,1,0,0,16,6,6,9,7,8,7,9,,0,0,0,0,1,0,Kulmi,1,9
Omicron Septentrionalis,0,0,0,33,1,11,0,46,0,SaltedSalad,38,2,1,0,0,16,4,3,2,3,3,3,3,,0,0,0,0,1,0,SaltedSalad,1,4
Omicron Septentrionalis,0,0,0,38,1,45,0,46,0,GunTroll,4,2,1,0,0,16,6,5,9,5,8,6,5,,0,0,0,0,1,0,GunTroll,1,9
Omicron Septentrionalis,0,0,0,51,1,39,0,46,0,CharredBySIn,32,2,1,0,0,16,3,4,2,3,4,3,4,,0,0,0,0,1,0,CharredBySIn,1,4
Omicron Septentrionalis,0,0,0,58,1,20,0,46,0,Sulmy,50,2,1,0,0,16,8,8,10,7,12,8,9,,0,0,0,0,1,0,Sulmy,1,12
Omicron Septentrionalis,0,0,0,59,1,62,0,46,0,Veronica,38,2,1,0,0,16,4,4,6,4,7,4,4,,0,0,0,0,1,0,Veronica,1,7
Phi Brachium,1527,0,658,62,0,3,283,46,100505,Kaine,1,0,0,1327,0,0,14,14,16,9,30,11,19,1,1,1,1,1,0,64,Kaine,1,30
Phi Brachium,870,0,315,5,0,4,153,46,61203,Skull Crusher,7,0,0,1331,0,0,8,14,17,12,25,8,20,2,1,1,1,0,0,32,Dark Lord,1,25
Phi Brachium,768,0,269,53,0,30,122,46,56979,BOsshOgg,10,0,0,867,0,16,10,9,14,6,26,8,21,3,1,1,1,0,0,16,BOsshOgg,1,26
Phi Brachium,435,0,128,36,0,57,63,46,40255,Valar,33,0,0,338,0,0,12,11,12,8,22,12,15,4,1,1,0,0,0,1,Valar,1,22
Phi Brachium,493,0,134,24,0,56,61,46,54946,SGAbyss,11,0,0,338,0,0,16,12,12,8,25,11,19,5,1,1,0,0,0,1,SGAbyss,1,25
Phi Brachium,201,0,101,18,1,23,31,46,18374,Shell Game,29,1,1,154,0,5,11,9,12,8,22,9,18,6,1,1,0,0,0,1,Shell Game,1,22
Phi Brachium,171,0,74,7,1,44,27,46,11033,Brass,50,1,1,198,0,16,11,7,11,7,19,8,12,7,1,1,0,0,0,1,Brass,1,19
Phi Brachium,149,0,44,23,0,24,23,46,12126,Varg Starlance,3,0,0,118,0,0,10,10,12,7,22,8,19,8,1,1,0,0,0,1,Varg Starlance,1,22
Phi Brachium,145,0,70,19,1,42,20,46,7744,Paid Saethu,38,1,1,215,0,16,10,9,11,8,22,10,12,9,1,1,0,0,0,1,Paid Saethu,1,22
Phi Brachium,36,0,15,1,1,47,6,46,832,Walia,38,1,1,25,0,16,10,9,11,8,21,10,12,10,1,0,0,0,0,1,Walia,1,21
Phi Brachium,1,0,0,21,0,31,1,46,92,Binbo,45,0,0,4,0,16,6,7,5,5,14,8,7,11,1,0,0,0,0,1,Binbo,1,14
Phi Brachium,0,0,0,0,1,64,0,46,0,TOGNICK,38,1,1,0,0,16,6,6,8,6,8,6,6,,0,0,0,0,0,1,TOGNICK,1,8
Phi Brachium,0,0,0,6,0,13,0,46,0,Lathribs,44,3,1,0,0,14,5,3,5,4,6,4,5,,0,0,0,0,0,1,Lathribs,1,6
Phi Brachium,0,0,0,8,0,49,0,46,0,Aont,32,3,1,0,0,16,3,1,1,2,2,2,1,,0,0,0,0,0,1,Aont,1,3
Phi Brachium,0,0,0,9,1,7,0,46,0,Sombodyy,1,1,1,0,0,16,6,5,5,5,5,5,5,,0,0,0,0,0,1,Sombodyy,1,6
Phi Brachium,0,0,0,10,0,51,0,46,0,Jubblefet,30,3,1,0,0,16,5,5,9,6,8,6,6,,0,0,0,0,0,1,Jubblefet,1,9
Phi Brachium,0,0,0,11,1,40,0,46,0,Hellos,50,1,1,0,0,16,3,2,2,2,3,2,2,,0,0,0,0,0,1,Hellos,1,3
Phi Brachium,0,0,0,12,1,27,0,46,0,RU War,32,1,1,0,0,16,4,2,3,2,4,3,3,,0,0,0,0,0,1,RU War,1,4
Phi Brachium,0,0,0,14,1,20,0,46,0,ufee,34,1,1,0,0,16,3,3,3,2,5,3,4,,0,0,0,0,0,1,ufee,1,5
Phi Brachium,0,0,0,15,1,17,0,46,0,TheSeaFire,33,1,1,0,0,13,3,3,3,3,5,5,3,,0,0,0,0,0,1,TheSeaFire,1,5
Phi Brachium,0,0,0,26,0,1,0,46,0,Prismatic Lithoids,34,3,1,0,0,16,3,1,2,1,1,2,2,,0,0,0,0,0,1,Prismatic Lithoids,1,3
Phi Brachium,0,0,0,27,1,52,0,46,0,Space Guardians,36,1,1,0,0,16,4,3,2,2,5,4,3,,0,0,0,0,0,1,Space Guardians,1,5
Phi Brachium,0,0,0,29,1,16,0,46,0,Sunnyside,36,1,1,0,0,16,5,5,3,5,5,5,4,,0,0,0,0,0,1,Sunnyside,1,5
Phi Brachium,0,0,0,31,0,19,0,46,0,Azezeal,44,3,1,0,0,0,6,5,8,5,14,8,7,,0,0,0,0,0,1,Azezeal,1,14
Phi Brachium,0,0,0,32,1,26,0,46,0,Elendil,32,1,1,0,0,11,5,4,5,5,6,7,4,,0,0,0,0,0,1,Elendil,1,7
Phi Brachium,0,0,0,33,1,8,0,46,0,Space Las Vegas,50,1,1,0,0,16,6,5,5,5,5,5,5,,0,0,0,0,0,1,Space Las Vegas,1,6
Phi Brachium,0,0,0,34,1,54,0,46,0,Monkeypox,36,1,1,0,0,16,4,3,2,2,3,4,2,,0,0,0,0,0,1,Monkeypox,1,4
Phi Brachium,0,0,0,38,1,61,0,46,0,HaHaHaHaHa,38,1,1,0,0,6,4,4,3,3,5,4,3,,0,0,0,0,0,1,HaHaHaHaHa,1,5
Phi Brachium,0,0,0,39,1,35,0,46,0,WristardioDeLi,34,1,1,0,0,16,5,5,6,5,5,4,5,,0,0,0,0,0,1,WristardioDeLi,1,6
Phi Brachium,0,0,0,40,0,58,0,46,0,T Fed,33,3,1,0,0,16,3,2,1,1,2,1,2,,0,0,0,0,0,1,T Fed,1,3
Phi Brachium,0,0,0,41,1,14,0,46,0,loros,33,1,1,0,0,16,5,5,4,5,6,6,5,,0,0,0,0,0,1,loros,1,6
Phi Brachium,0,0,0,42,0,55,0,46,0,BToUQ,38,3,1,0,0,16,3,2,1,1,2,1,2,,0,0,0,0,0,1,BToUQ,1,3
Phi Brachium,0,0,0,43,1,33,0,46,0,Predatory Mantids,31,1,1,0,0,16,5,4,4,3,4,5,5,,0,0,0,0,0,1,Predatory Mantids,1,5
Phi Brachium,0,0,0,45,1,37,0,46,0,Scomp,36,1,1,0,0,16,6,6,7,5,5,6,6,,0,0,0,0,0,1,Scomp,1,7
Phi Brachium,0,0,0,46,1,45,0,46,0,Anne,34,1,1,0,0,16,3,1,2,2,2,1,1,,0,0,0,0,0,1,Anne,1,3
Phi Brachium,0,0,0,47,0,46,0,46,0,Dhesath,33,3,1,0,0,16,3,3,2,3,4,1,3,,0,0,0,0,0,1,Dhesath,1,4
Phi Brachium,0,0,0,48,0,62,0,46,0,PotG,33,3,1,0,0,16,3,1,1,1,3,2,2,,0,0,0,0,0,1,PotG,1,3
Phi Brachium,0,0,0,52,1,6,0,46,0,Praxus,33,1,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,Praxus,1,3
Phi Brachium,0,0,0,54,0,50,0,46,0,SooooS,50,3,1,0,0,16,3,2,1,2,2,3,2,,0,0,0,0,0,1,SooooS,1,3
Phi Brachium,0,0,0,55,1,2,0,46,0,Bee bee,50,1,1,0,0,16,3,1,1,2,3,1,1,,0,0,0,0,0,1,Bee bee,1,3
Phi Brachium,0,0,0,56,1,11,0,46,0,Groot2,33,1,1,0,0,16,8,8,11,8,9,9,10,,0,0,0,0,0,1,Groot2,1,11
Phi Brachium,0,0,0,57,1,48,0,46,0,Eigengeist,17,1,1,0,0,14,6,6,8,6,9,6,7,,0,0,0,0,0,1,Eigengeist,1,9
Phi Brachium,0,0,0,60,1,5,0,46,0,RDR,38,1,1,0,0,16,3,2,2,2,3,2,2,,0,0,0,0,0,1,RDR,1,3
Phi Brachium,170,0,56,37,1,59,60,46,37975,The Ripper,36,2,1,386,0,16,12,11,12,9,17,11,16,,0,1,0,0,1,0,The Ripper,1,17
Phi Brachium,34,0,15,51,1,10,5,46,595,Klick Klack,36,2,1,28,0,16,10,9,13,9,16,9,18,,0,0,0,0,1,0,Klick Klack,1,18
Phi Brachium,19,0,9,16,1,39,1,46,2671,BioM6,6,2,1,21,0,16,6,5,6,4,6,5,6,,0,0,0,0,1,0,BioM6,1,6
Phi Brachium,0,0,0,2,1,38,0,46,0,MC999,38,2,1,0,0,16,3,2,1,2,2,2,2,,0,0,0,0,1,0,MC999,1,3
Phi Brachium,0,0,0,3,1,25,0,46,0,EeE,33,2,1,0,0,16,3,2,2,2,2,1,3,,0,0,0,0,1,0,EeE,1,3
Phi Brachium,0,0,0,4,1,34,0,46,0,rott,33,2,1,0,0,16,5,4,4,5,4,4,4,,0,0,0,0,1,0,rott,1,5
Phi Brachium,0,0,0,13,1,32,0,46,0,waiaor,33,2,1,0,0,16,3,1,2,1,2,1,1,,0,0,0,0,1,0,waiaor,1,3
Phi Brachium,0,0,0,17,1,41,0,46,0,Lord Dan,36,2,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,1,0,Lord Dan,1,3
Phi Brachium,0,0,0,20,1,15,0,46,0,Amp,33,2,1,0,0,16,6,6,6,6,8,7,6,,0,0,0,0,1,0,Amp,1,8
Phi Brachium,0,0,0,22,1,63,0,46,0,Fromculus Declonkus,38,2,1,0,0,16,4,3,4,4,5,4,3,,0,0,0,0,1,0,Fromculus Declonkus,1,5
Phi Brachium,0,0,0,25,1,22,0,46,0,Slicertos,17,2,1,0,0,13,3,3,3,2,5,3,3,,0,0,0,0,1,0,Slicertos,1,5
Phi Brachium,0,0,0,28,1,28,0,46,0,Skilly146,30,2,1,0,0,8,4,4,8,4,5,8,4,,0,0,0,0,1,0,Skilly146,1,8
Phi Brachium,0,0,0,30,1,18,0,46,0,Alwyn6633,33,2,1,0,0,16,3,2,2,2,3,2,3,,0,0,0,0,1,0,Alwyn6633,1,3
Phi Brachium,0,0,0,35,1,36,0,46,0,Scy Fy,38,2,1,0,0,16,6,7,7,5,6,6,6,,0,0,0,0,1,0,Scy Fy,1,7
Phi Brachium,0,0,0,44,1,43,0,46,0,x64,3,2,1,0,0,16,3,4,1,2,3,2,2,,0,0,0,0,1,0,x64,1,4
Phi Brachium,0,0,0,49,1,9,0,46,0,sail,38,2,1,0,0,16,7,7,7,6,8,7,7,,0,0,0,0,1,0,sail,1,8
Phi Brachium,0,0,0,50,1,21,0,46,0,Unimind,36,2,1,0,0,16,3,2,2,3,3,3,3,,0,0,0,0,1,0,Unimind,1,3
Phi Brachium,0,0,0,58,1,53,0,46,0,A C,33,2,1,0,0,16,4,3,2,2,5,4,3,,0,0,0,0,1,0,A C,1,5
Phi Brachium,0,0,0,59,1,29,0,46,0,Surya X,33,2,1,0,0,16,4,3,2,3,4,2,3,,0,0,0,0,1,0,Surya X,1,4
Phi Brachium,0,0,0,61,1,12,0,46,0,LanZR1,50,2,1,0,0,16,9,9,9,7,8,9,11,,0,0,0,0,1,0,LanZR1,1,11
Phi Brachium,0,0,0,63,1,60,0,46,0,upp,38,2,1,0,0,16,3,2,3,3,3,3,3,,0,0,0,0,1,0,upp,1,3
Phi Tania,3115,0,1514,58,0,47,294,46,399218,Clanmac,42,0,0,3270,0,0,20,14,41,13,40,20,34,1,1,1,1,1,0,64,Clanmac,1,41
Phi Tania,1201,0,641,62,0,2,129,46,298365,Foward,34,0,0,2302,0,16,20,12,25,10,37,20,37,2,1,1,1,0,0,32,Foward,1,37
Phi Tania,854,0,526,59,0,45,110,46,281582,Redoon,36,0,0,1500,0,6,19,12,25,10,39,18,31,3,1,1,1,0,0,16,Redoon,1,39
Phi Tania,1040,0,122,46,0,19,95,46,288747,XConde,50,0,0,812,0,14,23,12,25,10,34,19,31,4,1,1,0,0,0,1,XConde,1,34
Phi Tania,1182,0,154,18,0,15,87,46,129707,The Zachatars domain,36,0,0,1294,0,11,12,11,25,10,34,14,28,5,1,1,0,0,0,1,The Zachatars domain,1,34
Phi Tania,1090,0,337,49,0,55,84,46,223769,Bellum,32,0,0,831,0,0,16,14,36,17,31,18,30,6,1,1,0,0,0,1,Bellum,1,36
Phi Tania,432,0,153,14,0,46,61,46,140329,HHSama,50,0,0,808,0,16,20,15,17,8,37,23,30,7,1,1,0,0,0,1,HHSama,1,37
Phi Tania,52,0,17,30,0,20,9,46,10749,Tintinin,33,0,0,6,0,13,11,7,8,6,16,11,11,8,1,0,0,0,0,1,Tintinin,1,16
Phi Tania,79,0,11,3,0,30,1,46,38050,BLORT,21,0,0,34,0,2,9,9,15,9,27,11,17,9,1,0,0,0,0,1,BLORT,1,27
Phi Tania,1,0,0,22,0,34,1,46,635,Zggg,33,0,0,8,0,11,6,7,5,6,12,7,7,10,1,0,0,0,0,1,Zggg,1,12
Phi Tania,0,0,0,20,0,27,0,46,0,Ahriman,36,3,1,0,0,16,3,2,2,2,2,3,2,,0,0,0,0,0,1,Ahriman,1,3
Phi Tania,0,0,0,53,0,62,0,46,0,Argo,32,3,1,0,0,16,7,6,8,9,11,7,6,,0,0,0,0,0,1,Argo,1,11
Phi Tania,0,0,0,1,1,31,0,46,0,Banking Guild,26,1,1,0,0,16,3,1,1,1,2,1,1,,0,0,0,0,0,1,Banking Guild,1,3
Phi Tania,0,0,0,34,1,10,0,46,0,Bird Box,50,1,1,0,0,16,3,2,1,2,2,2,2,,0,0,0,0,0,1,Bird Box,1,3
Phi Tania,0,0,0,54,0,58,0,46,0,Chickoy,32,3,1,0,0,2,3,2,2,2,4,3,4,,0,0,0,0,0,1,Chickoy,1,4
Phi Tania,0,0,0,42,0,42,0,46,0,Colored Silicon,33,3,1,0,0,16,3,2,1,2,3,3,2,,0,0,0,0,0,1,Colored Silicon,1,3
Phi Tania,0,0,0,37,1,38,0,46,0,Dark Lord,1,1,1,0,0,0,3,4,1,2,2,3,2,,0,0,0,0,0,1,Dark Lord,1,4
Phi Tania,0,0,0,39,0,56,0,46,0,Ditzyalyssa,38,3,1,0,0,15,5,4,5,3,10,6,6,,0,0,0,0,0,1,Ditzyalyssa,1,10
Phi Tania,0,0,0,4,1,48,0,46,0,Gonker,38,1,1,0,0,16,3,2,2,2,2,3,2,,0,0,0,0,0,1,Gonker,1,3
Phi Tania,0,0,0,27,1,7,0,46,0,Hammerhead,43,1,1,0,0,16,3,3,3,2,4,2,3,,0,0,0,0,0,1,Hammerhead,1,4
Phi Tania,0,0,0,8,0,5,0,46,0,Infernal Pope,42,3,1,0,0,6,8,8,17,10,18,10,9,,0,0,0,0,0,1,Infernal Pope,1,18
Phi Tania,0,0,0,29,0,37,0,46,0,Kalpish,33,3,1,0,0,16,3,2,1,2,3,2,2,,0,0,0,0,0,1,Kalpish,1,3
Phi Tania,0,0,0,45,1,32,0,46,0,Kalthur,38,1,1,0,0,16,3,3,3,2,4,2,3,,0,0,0,0,0,1,Kalthur,1,4
Phi Tania,0,0,0,56,1,53,0,46,0,Killer3Fox,36,1,1,0,0,16,4,2,3,2,3,3,3,,0,0,0,0,0,1,Killer3Fox,1,4
Phi Tania,0,0,0,57,0,6,0,46,0,Lasper Vaille,33,3,1,0,0,4,8,8,17,11,21,10,9,,0,0,0,0,0,1,Lasper Vaille,1,21
Phi Tania,0,0,0,61,0,41,0,46,0,Leroy  Jenkins,50,3,1,0,0,16,4,2,1,2,4,2,2,,0,0,0,0,0,1,Leroy  Jenkins,1,4
Phi Tania,0,0,0,52,0,17,0,46,0,Marishka Hargitay,34,3,1,0,0,7,3,2,2,1,4,1,2,,0,0,0,0,0,1,Marishka Hargitay,1,4
Phi Tania,0,0,0,19,0,43,0,46,0,Masonwascia,33,3,1,0,0,14,10,6,8,6,15,7,8,,0,0,0,0,0,1,Masonwascia,1,15
Phi Tania,0,0,0,51,0,44,0,46,0,Matamoros,50,3,1,0,0,12,3,2,2,1,3,2,1,,0,0,0,0,0,1,Matamoros,1,3
Phi Tania,0,0,0,43,1,8,0,46,0,Me3,38,1,1,0,0,16,5,4,5,4,8,4,6,,0,0,0,0,0,1,Me3,1,8
Phi Tania,0,0,0,33,0,51,0,46,0,MIC,38,3,1,0,0,16,3,1,3,2,3,2,1,,0,0,0,0,0,1,MIC,1,3
Phi Tania,0,0,0,38,1,59,0,46,0,NihilNisi,36,1,1,0,0,15,8,8,10,10,12,9,7,,0,0,0,0,0,1,NihilNisi,1,12
Phi Tania,0,0,0,17,0,40,0,46,0,no9,38,3,1,0,0,16,4,3,3,3,5,4,3,,0,0,0,0,0,1,no9,1,5
Phi Tania,0,0,0,41,0,3,0,46,0,Nyako,50,3,1,0,0,16,4,3,3,4,5,3,2,,0,0,0,0,0,1,Nyako,1,5
Phi Tania,0,0,0,40,0,24,0,46,0,panblanco,38,3,1,0,0,0,8,8,16,6,26,10,11,,0,0,0,0,0,1,panblanco,1,26
Phi Tania,0,0,0,35,0,28,0,46,0,Ponce,32,3,1,0,0,16,3,1,1,1,2,1,1,,0,0,0,0,0,1,Ponce,1,3
Phi Tania,0,0,0,55,0,52,0,46,0,Portautr,36,3,1,0,0,10,3,2,2,3,4,2,1,,0,0,0,0,0,1,Portautr,1,4
Phi Tania,0,0,0,6,0,36,0,46,0,RTT,38,3,1,0,0,14,8,8,10,7,20,9,12,,0,0,0,0,0,1,RTT,1,20
Phi Tania,0,0,0,28,1,57,0,46,0,Slow,32,1,1,0,0,16,3,2,2,1,3,2,1,,0,0,0,0,0,1,Slow,1,3
Phi Tania,0,0,0,47,0,22,0,46,0,SMACK,32,3,1,0,0,15,4,1,2,1,8,5,4,,0,0,0,0,0,1,SMACK,1,8
Phi Tania,0,0,0,24,1,60,0,46,0,SpaceFluff,32,1,1,0,0,16,5,5,5,5,5,6,5,,0,0,0,0,0,1,SpaceFluff,1,6
Phi Tania,0,0,0,13,0,54,0,46,0,StalkHound,33,3,1,0,0,0,7,4,4,4,10,11,7,,0,0,0,0,0,1,StalkHound,1,11
Phi Tania,0,0,0,7,0,33,0,46,0,steppez,34,3,1,0,0,1,8,8,11,6,21,10,11,,0,0,0,0,0,1,steppez,1,21
Phi Tania,0,0,0,0,1,16,0,46,0,Tarvos,38,1,1,0,0,16,3,3,1,2,3,2,2,,0,0,0,0,0,1,Tarvos,1,3
Phi Tania,0,0,0,26,0,4,0,46,0,The Bishop,38,3,1,0,0,16,3,3,2,2,3,2,2,,0,0,0,0,0,1,The Bishop,1,3
Phi Tania,0,0,0,25,1,49,0,46,0,The Imperium of Man 40k,50,1,1,0,0,16,4,3,2,3,3,3,2,,0,0,0,0,0,1,The Imperium of Man 40k,1,4
Phi Tania,0,0,0,15,0,11,0,46,0,The Used,36,3,1,0,0,16,5,6,5,4,8,5,5,,0,0,0,0,0,1,The Used,1,8
Phi Tania,0,0,0,31,0,50,0,46,0,ThreeHands,33,3,1,0,0,16,6,6,9,7,14,6,9,,0,0,0,0,0,1,ThreeHands,1,14
Phi Tania,0,0,0,23,0,1,0,46,0,Trueblue,36,3,1,0,0,9,7,4,3,4,12,3,3,,0,0,0,0,0,1,Trueblue,1,12
Phi Tania,0,0,0,11,0,39,0,46,0,Tuckbuck,33,3,1,0,0,2,5,6,3,4,5,3,4,,0,0,0,0,0,1,Tuckbuck,1,6
Phi Tania,0,0,0,16,1,14,0,46,0,Ungoliant,28,1,1,0,0,16,4,4,5,3,5,3,4,,0,0,0,0,0,1,Ungoliant,1,5
Phi Tania,0,0,0,2,1,35,0,46,0,Urahara,8,1,1,0,0,16,3,1,2,2,3,2,2,,0,0,0,0,0,1,Urahara,1,3
Phi Tania,61,0,28,48,1,25,5,46,1924,Swissonians,33,2,1,75,0,13,9,9,15,10,26,12,18,,0,0,0,0,1,0,Swissonians,1,26
Phi Tania,0,0,0,10,1,12,0,46,0,dmfontes,38,2,1,0,0,16,5,5,5,4,8,5,5,,0,0,0,0,1,0,dmfontes,1,8
Phi Tania,0,0,0,63,1,29,0,46,0,Eigengeist,23,2,1,0,0,16,3,1,1,1,1,1,2,,0,0,0,0,1,0,Eigengeist,1,3
Phi Tania,0,0,0,5,1,61,0,46,0,Fortnitelover69,36,2,1,0,0,16,8,8,10,9,12,9,8,,0,0,0,0,1,0,Fortnitelover69,1,12
Phi Tania,0,0,0,50,1,23,0,46,0,Frijol,1,2,1,0,0,16,6,4,4,6,6,5,6,,0,0,0,0,1,0,Frijol,1,6
Phi Tania,0,0,0,21,1,64,0,46,0,GGPlatinum,50,2,1,0,0,16,7,8,9,9,11,9,8,,0,0,0,0,1,0,GGPlatinum,1,11
Phi Tania,0,0,0,12,1,18,0,46,0,King0fDead,38,2,1,0,0,16,3,2,1,2,1,1,1,,0,0,0,0,1,0,King0fDead,1,3
Phi Tania,0,0,0,32,1,13,0,46,0,Kingdom of Tonga,33,2,1,0,0,16,4,2,1,3,2,3,2,,0,0,0,0,1,0,Kingdom of Tonga,1,4
Phi Tania,0,0,0,36,1,21,0,46,0,Pulsos,33,2,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,1,0,Pulsos,1,3
Phi Tania,0,0,0,9,1,9,0,46,0,Standard Normal,34,2,1,0,0,16,5,4,5,4,8,3,6,,0,0,0,0,1,0,Standard Normal,1,8
Phi Tania,0,0,0,60,1,63,0,46,0,Taxer,36,2,1,0,0,16,8,8,11,9,14,10,7,,0,0,0,0,1,0,Taxer,1,14
Phi Tania,0,0,0,44,1,26,0,46,0,Zhur Tech,38,2,1,0,0,16,3,3,4,3,2,3,1,,0,0,0,0,1,0,Zhur Tech,1,4
Pi Betelgeuse,2831,-8,1163,28,0,61,288,46,222091,Wasse,38,0,0,2044,0,1,19,12,29,8,39,9,27,1,1,1,1,1,0,64,Wasse,1,39
Pi Betelgeuse,1360,0,726,29,0,27,156,46,139309,KiwiNoob,44,0,0,1827,0,0,15,15,22,9,33,12,26,2,1,1,1,0,0,32,KiwiNoob,1,33
Pi Betelgeuse,1086,0,524,22,0,5,111,46,105897,Skarer,36,0,0,1319,0,16,19,12,30,8,37,9,27,3,1,1,1,0,0,16,Skarer,1,37
Pi Betelgeuse,451,0,119,18,0,10,66,46,96917,iHexRT,33,0,0,654,0,0,19,12,29,8,37,9,28,4,1,1,0,0,0,1,iHexRT,1,37
Pi Betelgeuse,498,0,73,10,0,31,48,46,30959,Sawkus,38,0,0,331,0,6,11,10,21,9,33,14,26,5,1,1,0,0,0,1,Sawkus,1,33
Pi Betelgeuse,613,0,65,56,0,1,44,46,85270,best support player,38,0,0,555,0,0,19,12,29,8,37,9,27,6,1,1,0,0,0,1,best support player,1,37
Pi Betelgeuse,204,0,92,50,0,40,43,46,27380,Deepest,2,0,0,948,0,0,13,14,25,10,31,11,26,7,1,1,0,0,0,1,Deepest,1,31
Pi Betelgeuse,505,0,84,45,0,38,43,46,51365,TangibleTaco,26,0,0,348,0,7,13,14,22,9,31,11,28,8,1,1,0,0,0,1,TangibleTaco,1,31
Pi Betelgeuse,322,0,65,14,0,37,41,46,34225,Eyezick,31,0,0,440,0,0,16,15,22,9,33,12,26,9,1,1,0,0,0,1,Eyezick,1,33
Pi Betelgeuse,155,-4,35,30,0,63,18,46,54614,Grasshopper,44,0,0,204,0,16,18,12,27,8,36,8,24,10,1,1,0,0,0,1,Grasshopper,1,36
Pi Betelgeuse,62,-8,38,26,0,46,7,46,5172,The Bishop,38,0,0,69,0,0,13,14,21,9,27,11,25,11,1,0,0,0,0,1,The Bishop,1,27
Pi Betelgeuse,6,0,1,49,0,57,1,46,2956,The Jewish Star Empire,38,0,0,25,0,11,7,5,6,6,6,8,5,12,1,0,0,0,0,1,The Jewish Star Empire,1,8
Pi Betelgeuse,6,0,2,60,0,17,1,46,801,Rardie,38,0,0,10,0,16,9,8,12,8,17,11,15,13,1,0,0,0,0,1,Rardie,1,17
Pi Betelgeuse,13,0,7,0,0,4,1,46,1002,TheTopRamen,37,0,0,20,0,16,5,5,7,5,7,7,6,14,1,0,0,0,0,1,TheTopRamen,1,7
Pi Betelgeuse,0,0,0,55,0,19,0,46,0,Amion,34,3,1,0,0,16,9,8,11,7,18,8,13,,0,0,0,0,0,1,Amion,1,18
Pi Betelgeuse,0,0,0,12,0,2,0,46,0,Atomic George,46,3,1,0,0,0,8,7,10,7,14,8,9,,0,0,0,0,0,1,Atomic George,1,14
Pi Betelgeuse,0,0,0,5,0,53,0,46,0,AwesomeDude77,36,3,1,0,0,16,3,1,1,1,3,1,1,,0,0,0,0,0,1,AwesomeDude77,1,3
Pi Betelgeuse,0,-8,0,53,0,55,0,46,0,BOsshOgg,28,3,1,0,0,16,4,4,4,5,5,4,4,,0,0,0,0,0,1,BOsshOgg,1,5
Pi Betelgeuse,0,0,0,40,0,43,0,46,0,Dalinar,46,3,1,0,0,16,3,2,3,2,4,3,1,,0,0,0,0,0,1,Chantz,1,4
